,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
800,801,60,RL,12798,Pave,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,462,0,154,GasA,Gd,Y,SBrkr,6.423246963533519,1072,0,7.431299675155903,1,0,2,1,4,1,Gd,Typ,0,603,Y,403,114,185,0,0,0,400,5,2008,WD,Normal,12.206072645530174
801,802,30,RM,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,197,0,999,GasA,Ex,Y,FuseA,7.086737934510577,0,0,7.086737934510577,1,0,1,0,2,1,TA,Typ,0,440,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,11.607326140391713
802,803,60,RL,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,Gd,TA,PConc,648,0,80,GasA,Ex,Y,SBrkr,6.590301048196686,728,0,7.283448228756631,1,0,2,1,3,1,Gd,Typ,1,410,Y,36,18,0,0,0,0,0,10,2008,WD,Normal,12.14950229404178
803,804,60,RL,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0,0,1734,GasA,Ex,Y,SBrkr,7.458186157340487,1088,0,7.945201132412759,0,0,3,1,4,1,Ex,Typ,1,1020,Y,52,170,0,0,192,0,0,1,2009,New,Partial,13.275827535915461
804,805,20,RL,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,812,0,124,GasA,TA,Y,SBrkr,7.028201432058005,0,0,7.028201432058005,0,0,1,0,2,1,TA,Min1,0,286,Y,0,0,0,0,0,0,0,6,2006,WD,Family,11.678439903447801
805,806,20,RL,12274,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1417,GasA,Ex,Y,SBrkr,7.2640301428995295,0,0,7.2640301428995295,0,0,2,0,3,1,Ex,Typ,0,554,Y,0,60,0,0,0,0,0,7,2008,New,Partial,12.33569641332368
806,807,80,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,400,480,100,GasA,Gd,Y,SBrkr,6.887552571664617,0,0,6.887552571664617,0,0,2,0,3,1,TA,Typ,0,384,Y,68,0,0,0,0,0,0,10,2006,WD,Normal,11.816726919301892
807,808,70,RL,21384,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,1309,0,15,GasA,Ex,Y,SBrkr,6.977281341630747,504,0,7.362645270417825,2,0,1,1,3,1,Gd,Typ,1,528,Y,0,312,0,0,0,0,0,5,2009,WD,Normal,12.31716669303576
808,809,80,RL,13400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,516,128,380,GasA,TA,Y,SBrkr,6.990256500493881,0,0,6.990256500493881,1,0,1,0,3,1,TA,Typ,1,484,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,11.982616545377663
809,810,75,RM,8100,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,TA,TA,PConc,0,0,849,GasA,TA,N,FuseA,6.980075940561763,1063,0,7.6676260915849905,0,0,2,0,2,3,TA,Typ,0,360,N,40,156,0,0,0,0,0,11,2009,WD,Normal,11.571194373094205
810,811,20,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,663,377,0,GasA,Fa,Y,SBrkr,7.1770187659099,0,0,7.1770187659099,1,0,1,1,3,1,Gd,Typ,1,484,Y,265,0,0,0,0,648,0,1,2006,WD,Normal,12.106252310247962
811,812,120,RM,4438,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,662,0,186,GasA,Ex,Y,SBrkr,6.742880635791903,0,0,6.742880635791903,1,0,1,0,1,1,Gd,Typ,1,420,Y,140,0,0,0,0,0,0,6,2008,ConLD,Normal,11.881034786534624
812,813,20,C (all),8712,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,0,0,540,GasA,TA,N,FuseA,6.950814768442584,0,0,6.950814768442584,0,0,1,0,2,1,Fa,Typ,0,504,N,0,0,0,0,0,0,54,6,2010,WD,Alloca,10.932981961904135
813,814,20,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,608,0,834,GasA,Gd,Y,SBrkr,7.273786317844895,0,0,7.273786317844895,0,0,1,1,4,1,TA,Typ,0,301,Y,0,0,275,0,0,0,500,4,2007,COD,Normal,11.969717200243734
814,815,50,RL,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,0,0,686,GasW,Gd,Y,SBrkr,6.530877627725885,564,0,7.1308988302963465,0,1,1,1,3,1,Fa,Typ,0,280,P,207,0,96,0,0,0,0,7,2006,WD,Normal,11.661345470088502
815,816,20,RL,12137,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1649,GasA,Ex,Y,SBrkr,7.415175109613295,0,0,7.415175109613295,0,0,2,0,3,1,Gd,Typ,0,598,Y,0,34,0,0,0,0,0,5,2010,WD,Normal,12.323411137947407
816,817,20,RL,11425,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,486,0,522,GasA,Gd,Y,SBrkr,6.915723448631314,0,0,6.915723448631314,0,0,1,0,2,1,TA,Typ,1,275,Y,0,0,120,0,0,0,0,7,2006,WD,Normal,11.827736204810263
817,818,20,RL,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1218,0,350,GasA,Ex,Y,SBrkr,7.4318919168078,0,0,7.4318919168078,1,0,2,0,3,1,Gd,Typ,2,857,Y,150,59,0,0,0,0,0,7,2008,WD,Normal,12.509874099861838
818,819,80,RL,8816,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,504,0,506,GasA,Gd,Y,SBrkr,6.9584483932976555,0,0,6.9584483932976555,1,0,1,0,3,1,TA,Typ,0,440,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,11.951180395901384
819,820,120,RL,6371,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,733,0,625,GasA,Ex,Y,SBrkr,7.213768308118642,0,0,7.213768308118642,1,0,2,0,2,1,Gd,Typ,1,484,Y,192,35,0,0,0,0,0,6,2010,New,Partial,12.319401330837177
820,821,60,RL,7226,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,798,GasA,Ex,Y,SBrkr,6.682108597449809,842,0,7.402451520818244,0,0,2,1,3,1,Gd,Typ,0,595,Y,0,45,0,0,0,0,0,6,2008,WD,Normal,12.117241431823558
821,822,20,RM,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,Fa,TA,CBlock,0,0,936,GasA,TA,N,SBrkr,6.841615476477592,0,0,6.841615476477592,0,0,1,0,2,1,TA,Min2,0,576,Y,0,32,112,0,0,0,0,2,2009,WD,Normal,11.440354772135393
822,823,60,RL,12394,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,847,GasA,Ex,Y,SBrkr,6.741700694652055,886,0,7.457609289715606,0,0,2,1,3,1,Gd,Typ,1,433,Y,100,48,0,0,0,0,0,10,2007,WD,Family,12.323855681186558
823,824,50,RL,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,0,0,778,GasA,TA,Y,SBrkr,6.8501261661455,545,0,7.305860032684009,0,0,2,0,3,1,TA,Typ,1,240,Y,335,0,0,0,0,0,0,7,2009,WD,Normal,11.845819880243557
824,825,20,FV,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1489,GasA,Ex,Y,SBrkr,7.305860032684009,0,0,7.305860032684009,0,0,2,0,3,1,Gd,Typ,1,776,Y,0,140,0,0,0,0,0,6,2006,New,Partial,12.3570755190667
826,827,45,RM,6130,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,784,0,0,GasA,Gd,Y,SBrkr,6.664409020350408,0,0,6.664409020350408,1,0,1,0,2,1,Gd,Typ,0,0,Y,0,0,116,0,0,0,0,5,2008,WD,Normal,11.603679828238693
827,828,20,RL,8529,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,20,0,1434,GasA,Ex,Y,SBrkr,7.2682230211595655,0,0,7.2682230211595655,0,0,2,0,3,1,Gd,Typ,1,527,Y,290,39,0,0,0,0,0,4,2009,WD,Normal,12.14950229404178
828,829,60,RL,28698,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,TA,TA,PConc,249,764,0,GasA,TA,Y,SBrkr,7.05617528410041,966,0,7.661997558901893,0,1,2,1,3,1,TA,Min2,0,538,Y,486,0,0,0,225,0,0,6,2009,WD,Abnorml,12.128111104060462
829,830,160,FV,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,600,GasA,Ex,Y,SBrkr,6.253828811575473,623,80,7.109062135687172,0,0,2,1,2,1,Gd,Typ,0,480,Y,0,166,0,0,0,0,0,7,2006,WD,Normal,11.900905258737373
830,831,20,RL,11900,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1040,0,352,GasA,TA,Y,FuseA,7.238496840894365,0,0,7.238496840894365,1,0,1,1,3,1,TA,Typ,2,458,Y,0,0,0,0,192,0,0,6,2008,WD,Normal,12.01974306733868
831,832,160,FV,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,0,0,600,GasA,Ex,Y,SBrkr,6.253828811575473,600,80,7.090076835776092,0,0,2,1,2,1,Gd,Typ,0,480,Y,0,166,0,0,0,0,0,6,2006,WD,Normal,11.925035115797062
832,833,60,RL,9548,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,483,0,458,GasA,Ex,Y,SBrkr,6.846943139585379,888,0,7.511524648390866,1,0,2,1,3,1,Gd,Typ,1,613,Y,192,39,0,0,0,0,0,1,2010,WD,Normal,12.375815420117268
833,834,20,RL,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,196,345,975,GasA,TA,Y,SBrkr,7.323830566202317,0,0,7.323830566202317,0,0,1,1,3,1,TA,Typ,0,472,Y,0,0,0,0,152,0,0,2,2009,WD,Normal,12.025749091398891
834,835,20,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,572,0,572,GasA,Gd,Y,SBrkr,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,TA,Typ,0,456,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,11.8490404949436
835,836,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,TA,TA,CBlock,442,0,625,GasA,TA,Y,SBrkr,6.9726062513017535,0,0,6.9726062513017535,0,0,2,0,2,1,Gd,Min2,0,436,Y,290,0,0,0,0,0,0,2,2010,WD,Normal,11.759785542901755
836,837,30,RM,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,338,0,1221,GasA,Gd,Y,SBrkr,7.351799869057777,0,0,7.351799869057777,1,0,1,0,2,1,TA,Min2,0,812,Y,0,116,230,0,0,0,0,6,2007,COD,Normal,11.941455846009388
837,838,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,330,0,153,GasA,TA,Y,SBrkr,6.180016653652572,504,0,6.894670039433482,1,0,1,1,2,1,TA,Typ,0,264,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,11.512925464970229
838,839,20,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1099,GasA,Ex,Y,SBrkr,7.002155954403621,0,0,7.002155954403621,0,0,1,1,3,1,Gd,Typ,0,352,Y,278,0,0,0,0,0,0,6,2008,WD,Normal,11.877568578558138
839,840,50,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,352,0,416,GasA,Ex,Y,SBrkr,6.643789733147672,432,0,7.090076835776092,0,0,1,0,3,1,TA,Typ,0,240,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,11.779128505744886
840,841,70,RH,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,156,0,516,GasA,TA,N,SBrkr,6.697034247666484,672,0,7.301147805856032,0,0,2,0,4,1,Fa,Typ,0,400,P,0,0,254,0,0,0,0,3,2008,WD,Normal,11.84939770159144
841,842,70,RM,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,0,0,650,GasA,Gd,Y,SBrkr,6.86484777797086,581,0,7.338888133838879,0,0,2,0,3,1,Gd,Typ,1,686,P,70,78,68,0,0,0,0,6,2008,WD,Normal,11.967180737247824
842,843,80,RL,9020,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,312,539,276,GasA,TA,Y,SBrkr,7.060476365999801,0,0,7.060476365999801,1,0,1,1,3,1,TA,Typ,0,490,Y,0,129,0,0,0,0,0,5,2008,WD,Normal,12.071969661006694
843,844,90,RL,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,0,0,1800,GasA,Ex,N,SBrkr,7.495541943884256,0,0,7.495541943884256,0,0,2,0,6,2,TA,Typ,0,0,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,11.856515169360305
844,845,50,RM,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,876,GasA,Gd,Y,SBrkr,6.775366090936392,540,0,7.255591274253665,0,0,1,1,4,1,TA,Typ,1,720,Y,418,0,194,0,0,0,0,6,2008,WD,Normal,11.94405831982697
845,846,85,RL,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1390,0,0,GasA,TA,Y,SBrkr,7.438971592395862,0,0,7.438971592395862,1,0,2,0,3,1,TA,Min2,2,611,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,12.049418835484797
846,847,60,RL,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,513,0,227,GasA,Ex,Y,SBrkr,6.913737350659685,769,0,7.4815557019095165,1,0,2,1,3,1,Gd,Typ,1,425,Y,234,72,192,0,0,0,0,7,2009,WD,Normal,12.269047444691562
847,848,20,RL,15523,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,460,0,404,GasA,Ex,Y,SBrkr,6.761572768804055,0,0,6.761572768804055,1,0,1,0,3,1,TA,Typ,1,338,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,11.801856756822442
848,849,50,RL,45600,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,907,GasA,TA,Y,SBrkr,7.175489713624222,1051,0,7.765569081097317,0,0,3,0,5,1,TA,Typ,1,360,Y,486,40,0,0,175,0,0,9,2008,WD,Normal,12.388394202324129
849,850,80,RL,9600,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,Gd,Gd,CBlock,0,0,528,GasA,Ex,Y,SBrkr,6.9975959829819265,761,0,7.5256399750415355,0,0,2,1,3,1,TA,Typ,1,512,Y,113,100,0,0,0,0,0,8,2007,WD,Normal,12.138863895836725
850,851,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,659,0,189,GasA,Ex,Y,SBrkr,6.742880635791903,0,0,6.742880635791903,1,0,1,0,1,1,Gd,Typ,0,420,Y,140,0,0,0,0,0,0,11,2007,WD,Normal,11.786762130599957
851,852,120,RL,3196,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1273,GasA,Ex,Y,SBrkr,7.283448228756631,0,0,7.283448228756631,0,0,2,0,2,1,Gd,Typ,1,400,Y,143,20,0,0,0,0,0,5,2006,WD,Normal,12.2783933071098
852,853,75,RL,7128,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,364,0,554,GasA,Gd,Y,SBrkr,6.822197390620491,728,0,7.406103381237015,0,0,2,0,4,1,TA,Typ,2,240,Y,0,0,0,0,126,0,0,8,2007,WD,Normal,12.007621706806335
853,854,80,RL,12095,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,TA,Gd,CBlock,564,0,563,GasA,TA,Y,SBrkr,7.275864600546533,0,0,7.275864600546533,0,0,1,1,3,1,TA,Typ,1,645,Y,180,0,0,0,0,0,0,8,2009,WD,Normal,11.970350312009105
854,855,20,RL,17920,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,TA,TA,CBlock,306,1085,372,GasA,TA,Y,SBrkr,7.483806687665835,0,0,7.483806687665835,1,0,1,1,3,1,TA,Typ,1,454,Y,0,418,0,0,312,0,0,7,2006,WD,Abnorml,12.043553716032399
855,856,20,RL,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,659,0,381,GasA,Ex,Y,SBrkr,6.946975992135418,0,0,6.946975992135418,1,0,1,1,3,1,TA,Typ,0,260,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,11.751942365440728
856,857,80,RL,10970,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,TA,TA,CBlock,505,435,0,GasA,TA,Y,SBrkr,6.933423025730715,0,0,6.933423025730715,1,0,1,0,3,1,TA,Typ,0,576,Y,0,0,34,0,0,0,0,10,2008,WD,Normal,11.898187865760873
857,858,60,RL,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,702,GasA,Gd,Y,SBrkr,6.553933404025811,779,0,7.300472814267799,0,0,2,1,3,1,TA,Typ,1,343,Y,0,36,0,0,0,0,0,3,2009,WD,Normal,12.066810578196666
858,859,20,RL,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,1090,GasA,TA,Y,SBrkr,7.222566018822171,0,0,7.222566018822171,0,0,2,0,3,1,TA,Typ,1,479,Y,0,0,0,0,0,0,0,6,2009,WD,Family,11.931635799828413
859,860,60,RL,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,619,0,435,GasA,TA,Y,SBrkr,7.321188556739478,1142,0,7.8838232148921525,1,0,2,1,4,1,Gd,Typ,1,619,Y,0,65,0,0,222,0,0,8,2006,WD,Normal,12.429216196844383
860,861,50,RL,7642,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,BrkTil,0,0,912,GasA,Gd,Y,SBrkr,6.815639990074331,514,0,7.262628600974241,0,0,1,1,3,1,Gd,Typ,1,216,Y,0,240,0,0,0,0,0,6,2007,WD,Normal,12.154516158615772
861,862,190,RL,11625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,TA,TA,PConc,841,0,198,GasA,Ex,Y,SBrkr,6.946013991099227,0,0,6.946013991099227,1,0,1,1,3,1,TA,Typ,0,504,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,11.786762130599957
862,863,20,RL,9672,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,TA,TA,PConc,338,0,702,GasA,TA,Y,SBrkr,7.00033446027523,0,0,7.00033446027523,0,0,2,0,3,1,TA,Typ,0,480,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,11.931635799828413
863,864,20,RL,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,TA,TA,CBlock,1148,0,0,GasA,TA,Y,SBrkr,7.045776576879511,0,0,7.045776576879511,1,0,1,0,3,1,TA,Typ,0,672,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,11.794337924408413
864,865,20,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1372,GasA,Ex,Y,SBrkr,7.22402480828583,0,0,7.22402480828583,0,0,2,0,3,1,Gd,Typ,0,529,Y,0,140,0,0,0,0,0,5,2008,New,Partial,12.431533509799543
865,866,20,RL,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,828,0,174,GasA,TA,Y,SBrkr,6.90975328164481,0,0,6.90975328164481,1,0,1,0,3,1,TA,Typ,0,902,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,11.908340237224891
